SA2_MAINCODE_2016,SA2_NAME_2016,POA_CODE_2016,POA_NAME_2016,RATIO,PERCENTAGE
308051535,Gladstone Hinterland,4697,4697,0.012563,1.2563031
308051536,Kin Kora - Sun Valley,4680,4680,1,100
308051537,South Trees,4680,4680,1,100
308051538,Telina - Toolooa,4680,4680,1,100
308051539,West Gladstone,4680,4680,1,100
309011224,Broadbeach Waters,4218,4218,1,100
309011225,Burleigh Heads,4220,4220,1,100
309011226,Burleigh Waters,4220,4220,1,100
309011227,Mermaid Beach - Broadbeach,4218,4218,1,100
309011228,Mermaid Waters,4218,4218,1,100
309011229,Miami,4220,4220,1,100
309021230,Coolangatta,4225,4225,1,100
309021231,Currumbin - Tugun,4223,4223,0.2574846,25.7484641
309021231,Currumbin - Tugun,4224,4224,0.582728,58.2727959
309021231,Currumbin - Tugun,4225,4225,0.1597874,15.97874
309021232,Currumbin Waters,4223,4223,1,100
309021233,Elanora,4221,4221,1,100
309021234,Palm Beach,4221,4221,1,100
309031235,Arundel,4214,4214,1,100
309031236,Biggera Waters,4216,4216,1,100
309031237,Coombabah,4216,4216,1,100
309031238,Labrador,4215,4215,1,100
309031239,Paradise Point - Hollywell,4216,4216,1,100
309031240,Runaway Bay,4216,4216,1,100
309041241,Guanaba - Springbrook,4210,4210,0.1854382,18.5438226
309041241,Guanaba - Springbrook,4211,4211,0.5744582,57.4458159
309041241,Guanaba - Springbrook,4213,4213,0.2401036,24.0103615
309041242,Tamborine - Canungra,4211,4211,0.0590504,5.9050411
309041242,Tamborine - Canungra,4270,4270,0.1863385,18.6338454
309041242,Tamborine - Canungra,4271,4271,0.2019076,20.1907628
309041242,Tamborine - Canungra,4272,4272,0.3240059,32.4005857
309041242,Tamborine - Canungra,4275,4275,0.2286977,22.869765
309051243,Currumbin Valley - Tallebudgera,4223,4223,0.261241,26.1241033
309051243,Currumbin Valley - Tallebudgera,4228,4228,0.738759,73.8758967
309051244,Mudgeeraba - Bonogin,4213,4213,1,100
309051245,Reedy Creek - Andrews,4220,4220,0.1649988,16.4998786
309051245,Reedy Creek - Andrews,4227,4227,0.8350012,83.5001214
309061246,Carrara,4211,4211,1,99.9999998
309061247,Highland Park,4211,4211,0.7755566,77.5556587
309061247,Highland Park,4213,4213,0.2244434,22.4443413
309061248,Nerang - Mount Nathan,4211,4211,1,100
309061249,Pacific Pines - Gaven,4211,4211,1,99.9999999
309061250,Worongary - Tallai,4213,4213,1,100
309071251,Coomera,4209,4209,1,100
309071252,Helensvale,4212,4212,1,100
309071253,Hope Island,4212,4212,0.9966177,99.6617662
309071253,Hope Island,4216,4216,0.0033823,0.3382311
309071254,Jacobs Well - Alberton,4207,4207,0.4298987,42.9898671
309071254,Jacobs Well - Alberton,4208,4208,0.5701013,57.0101324
309071255,Ormeau - Yatala,4207,4207,0.1049612,10.4961203
309071255,Ormeau - Yatala,4208,4208,0.8950388,89.5038797
309071256,Oxenford - Maudsland,4210,4210,1,100
309071257,Pimpama,4209,4209,1,100
309071258,Upper Coomera - Willow Vale,4207,4207,0.0140448,1.4044775
309071258,Upper Coomera - Willow Vale,4208,4208,0.0089463,0.8946314
309071258,Upper Coomera - Willow Vale,4209,4209,0.8841467,88.4146737
309071258,Upper Coomera - Willow Vale,4210,4210,0.0928622,9.2862175
309081259,Clear Island Waters,4226,4226,1,100
309081260,Merrimac,4226,4226,1,100
309081261,Robina,4226,4226,0.9110793,91.1079307
309081261,Robina,4229,4229,0.0166645,1.6664497
309081261,Robina,4230,4230,0.0722562,7.2256196
309081262,Varsity Lakes,4220,4220,0.0104966,1.0496621
309081262,Varsity Lakes,4227,4227,0.9895034,98.9503379
309091263,Ashmore,4214,4214,1,100
309091264,Molendinar,4214,4214,1,100
309091265,Parkwood,4214,4214,1,100
309091540,Southport - North,4215,4215,1,99.9999999
309091541,Southport - South,4215,4215,1,99.9999999
309101267,Benowa,4217,4217,1,100
309101268,Bundall,4217,4217,1,100
309101269,Main Beach,4217,4217,1,100
309101270,Surfers Paradise,4217,4217,1,100
310011271,Darra - Sumner,4074,4074,0.1213228,12.1322823
310011271,Darra - Sumner,4076,4076,0.8786772,87.8677175
310011272,Durack,4075,4075,0.0459698,4.5969773
310011272,Durack,4077,4077,0.9540302,95.4030227
310011273,Forest Lake - Doolandella,4077,4077,0.1864639,18.6463876
310011273,Forest Lake - Doolandella,4078,4078,0.8135361,81.3536124
310011274,Inala - Richlands,4077,4077,1,100
310011275,Oxley (Qld),4075,4075,1,99.9999999
310011276,Wacol,4076,4076,0.6484995,64.8499458
310011276,Wacol,4078,4078,0.3515005,35.1500542
310021277,Boonah,4285,4285,0.00353,0.3530006
310021277,Boonah,4305,4305,0.0097495,0.9749539
310021277,Boonah,4306,4306,0.0806858,8.0685841
310021277,Boonah,4307,4307,0.1241385,12.4138521
310021277,Boonah,4309,4309,0.251639,25.1638987
310021277,Boonah,4310,4310,0.4838628,48.3862752
310021277,Boonah,4340,4340,0.0463944,4.6394354
310021278,Esk,4306,4306,0.0148191,1.4819095
310021278,Esk,4311,4311,0.0340647,3.4064659
310021278,Esk,4312,4312,0.5190531,51.9053123
310021278,Esk,4313,4313,0.4320631,43.2063123
310021279,Lake Manchester - England Creek,4306,4306,1,100
310021280,Lockyer Valley - East,4311,4311,0.0756857,7.5685746
310021280,Lockyer Valley - East,4341,4341,0.7361335,73.6133548
310021280,Lockyer Valley - East,4342,4342,0.1323114,13.2311407
310021280,Lockyer Valley - East,4343,4343,0.0558693,5.5869299
310021281,Lowood,4306,4306,0.3601939,36.019393
310021281,Lowood,4311,4311,0.6339585,63.3958531
310021281,Lowood,4346,4346,0.0058475,0.5847536
310021282,Rosewood,4306,4306,0.5085763,50.8576273
310021282,Rosewood,4307,4307,0.007858,0.7858049
310021282,Rosewood,4340,4340,0.41673,41.6730025
310021282,Rosewood,4346,4346,0.0668357,6.6835654
310031283,Brassall,4305,4305,1,100
310031284,Bundamba,4303,4303,0.0980547,9.8054733
310031284,Bundamba,4304,4304,0.9019453,90.1945267
310031285,Churchill - Yamanto,4305,4305,1,100
310031286,Ipswich - Central,4305,4305,1,100
310031287,Ipswich - East,4304,4304,0.5177207,51.7720702
310031287,Ipswich - East,4305,4305,0.4822793,48.2279298
310031288,Ipswich - North,4305,4305,0.0931235,9.3123543
310031288,Ipswich - North,4306,4306,0.9068765,90.6876457
310031289,Karalee - Barellan Point,4306,4306,1,100
310031290,Karana Downs,4306,4306,1,100
310031291,Leichhardt - One Mile,4305,4305,0.9439424,94.3942395
310031291,Leichhardt - One Mile,4306,4306,0.0560576,5.6057605
310031292,North Ipswich - Tivoli,4305,4305,1,100
310031293,Raceview,4305,4305,1,100
310031294,Ripley,4305,4305,0.0764413,7.6441343
310031294,Ripley,4306,4306,0.9235587,92.3558655
310031295,Riverview,4303,4303,1,100
310041296,Bellbird Park - Brookwater,4300,4300,1,100
310041297,Camira - Gailes,4300,4300,1,100
310041298,Carole Park,4300,4300,1,100
310041299,Collingwood Park - Redbank,4301,4301,1,99.9999999
310041300,Goodna,4300,4300,0.9611045,96.110448
310041300,Goodna,4301,4301,0.0388955,3.889552
310041301,New Chum,4303,4303,1,100
310041302,Redbank Plains,4301,4301,1,100
310041303,Springfield,4300,4300,1,100
310041304,Springfield Lakes,4300,4300,1,99.9999999
311011305,Beaudesert,4275,4275,0.0122633,1.2263299
311011305,Beaudesert,4285,4285,0.9314337,93.1433723
311011305,Beaudesert,4287,4287,0.056303,5.6302978
311021306,Beenleigh,4207,4207,1,100
311021307,Eagleby,4207,4207,1,100
311021308,Edens Landing - Holmview,4207,4207,1,99.9999999
311021309,Mount Warren Park,4207,4207,1,100
311021310,Wolffdene - Bahrs Scrub,4207,4207,1,100
311031311,Boronia Heights - Park Ridge,4124,4124,0.7956198,79.561982
311031311,Boronia Heights - Park Ridge,4125,4125,0.2043802,20.438018
311031312,Browns Plains,4117,4117,0.1435149,14.3514865
311031312,Browns Plains,4118,4118,0.8564851,85.6485135
311031313,Chambers Flat - Logan Reserve,4125,4125,0.0043521,0.4352132
311031313,Chambers Flat - Logan Reserve,4133,4133,0.9956479,99.5647868
311031314,Crestmead,4132,4132,1,99.9999999
311031315,Greenbank Military Camp,4124,4124,1,100
311031316,Hillcrest,4118,4118,1,99.9999999
311031317,Marsden,4117,4117,0.0146632,1.4663167
311031317,Marsden,4131,4131,0.0002075,0.0207498
311031317,Marsden,4132,4132,0.9851293,98.5129334
311031318,Munruben - Park Ridge South,4125,4125,1,100
311031319,Regents Park - Heritage Park,4118,4118,1,100
311041320,Greenbank,4124,4124,0.7729676,77.2967564
311041320,Greenbank,4280,4280,0.2259443,22.5944287
311041320,Greenbank,4285,4285,0.0010881,0.1088149
311041321,Jimboomba,4207,4207,0.1540104,15.4010367
311041321,Jimboomba,4270,4270,0.0500951,5.0095066
311041321,Jimboomba,4280,4280,0.5143766,51.4376563
311041321,Jimboomba,4285,4285,0.281518,28.1518004
311041322,Logan Village,4207,4207,0.8920689,89.2068884
311041322,Logan Village,4280,4280,0.1079311,10.7931116
311051323,Bethania - Waterford,4133,4133,0.5036893,50.3689348
311051323,Bethania - Waterford,4205,4205,0.4963107,49.6310651
311051324,Cornubia - Carbrook,4130,4130,1,100
311051325,Loganholme - Tanah Merah,4128,4128,0.424973,42.4972994
311051325,Loganholme - Tanah Merah,4129,4129,0.5674703,56.747034
311051325,Loganholme - Tanah Merah,4130,4130,0.0075567,0.7556666
311051326,Loganlea,4131,4131,1,99.9999998
311051327,Shailer Park,4128,4128,1,100
311051328,Waterford West,4133,4133,1,100
311061329,Daisy Hill,4127,4127,0.9828365,98.2836487
311061329,Daisy Hill,4128,4128,0.0171635,1.7163513
311061330,Kingston (Qld.),4114,4114,1,99.9999997
311061331,Logan Central,4114,4114,0.989716,98.9715972
311061331,Logan Central,4117,4117,0.010284,1.0284028
311061332,Rochedale South - Priestdale,4123,4123,0.991515,99.1514993
311061332,Rochedale South - Priestdale,4127,4127,0.008485,0.8485007
311061333,Slacks Creek,4127,4127,1,100
311061334,Springwood,4127,4127,1,100
311061335,Underwood,4119,4119,1,100
311061336,Woodridge,4114,4114,1,100
312011337,Bowen,4805,4805,1,100
312011338,Broadsound - Nebo,4705,4705,0.0206961,2.0696139
312011338,Broadsound - Nebo,4707,4707,0.0272814,2.7281385
312011338,Broadsound - Nebo,4737,4737,0.0108184,1.0818437
312011338,Broadsound - Nebo,4738,4738,0.0418626,4.1862646
312011338,Broadsound - Nebo,4739,4739,0.0390404,3.9040448
312011338,Broadsound - Nebo,4741,4741,0.0732596,7.3259627
312011338,Broadsound - Nebo,4742,4742,0.1312323,13.1232305
312011338,Broadsound - Nebo,4743,4743,0.0730245,7.3024457
312011338,Broadsound - Nebo,4745,4745,0.3537159,35.3715886
312011338,Broadsound - Nebo,4746,4746,0.2290687,22.906867
312011339,Clermont,4721,4721,0.9821814,98.2181429
312011339,Clermont,4820,4820,0.0178186,1.7818571
312011340,Collinsville,4804,4804,0.5020255,50.2025549
312011340,Collinsville,4805,4805,0.4979744,49.7974439
312011341,Moranbah,4744,4744,1,100
312021342,Andergrove - Beaconsfield,4740,4740,1,100
312021343,East Mackay,4740,4740,1,100
312021344,Eimeo - Rural View,4740,4740,1,100
312021345,Eungella Hinterland,4741,4741,0.2000012,20.00012
312021345,Eungella Hinterland,4757,4757,0.7999968,79.99968
312021346,Mackay,4740,4740,1,100
312021347,Mackay Harbour,4740,4740,1,100
312021348,Mount Pleasant - Glenella,4740,4740,0.9520958,95.2095792
312021348,Mount Pleasant - Glenella,4741,4741,0.0479042,4.7904208
312021349,North Mackay,4740,4740,1,100
312021350,Ooralea - Bakers Creek,4740,4740,1,100
312021351,Pioneer Valley,4741,4741,0.1162762,11.6276229
312021351,Pioneer Valley,4753,4753,0.4967057,49.6705706
312021351,Pioneer Valley,4754,4754,0.272694,27.2693961
312021351,Pioneer Valley,4756,4756,0.0740606,7.4060558
312021351,Pioneer Valley,4757,4757,0.0402635,4.0263546
312021352,Sarina,4737,4737,0.6791148,67.9114784
312021352,Sarina,4738,4738,0.0722683,7.2268333
312021352,Sarina,4740,4740,0.2486169,24.8616877
312021353,Seaforth - Calen,4740,4740,0.3548148,35.4814807
312021353,Seaforth - Calen,4741,4741,0.4203704,42.0370351
312021353,Seaforth - Calen,4798,4798,0.084321,8.4320996
312021353,Seaforth - Calen,4799,4799,0.1319753,13.1975326
312021353,Seaforth - Calen,4800,4800,0.0085185,0.8518519
312021354,Shoal Point - Bucasia,4750,4750,1,100
312021355,Slade Point,4740,4740,1,100
312021356,South Mackay,4740,4740,1,100
312021357,Walkerston - Eton,4737,4737,0.0178852,1.7885191
312021357,Walkerston - Eton,4740,4740,0.2280362,22.8036211
312021357,Walkerston - Eton,4741,4741,0.1882779,18.8277916
312021357,Walkerston - Eton,4751,4751,0.538852,53.8852046
312021357,Walkerston - Eton,4753,4753,0.0269486,2.6948636
312021358,West Mackay,4740,4740,1,100
312031359,Airlie - Whitsundays,4800,4800,0.0753403,7.5340319
312031359,Airlie - Whitsundays,4801,4801,0.0204208,2.042079
312031359,Airlie - Whitsundays,4802,4802,0.7598237,75.9823673
312031359,Airlie - Whitsundays,4803,4803,0.1444152,14.4415218
312031360,Cape Conway,4800,4800,1,100
312031361,Proserpine,4800,4800,1,100
313011362,Beachmere - Sandstone Point,4510,4510,0.3897894,38.978944
313011362,Beachmere - Sandstone Point,4511,4511,0.6102106,61.021056
313011363,Bribie Island,4507,4507,1,100
313021364,Burpengary - East,4505,4505,0.9663802,96.6380197
313021364,Burpengary - East,4506,4506,0.0336198,3.3619803
313021365,Caboolture,4510,4510,1,100
313021366,Caboolture - South,4506,4506,0.4112265,41.122647
313021366,Caboolture - South,4510,4510,0.5887735,58.877353
313021367,Elimbah,4516,4516,1,100
313021368,Morayfield - East,4506,4506,0.9558163,95.5816278
313021368,Morayfield - East,4510,4510,0.0441837,4.4183722
313021369,Wamuran,4510,4510,0.1867072,18.6707216
313021369,Wamuran,4512,4512,0.8132928,81.3292784
313031370,Kilcoy,4306,4306,0.1390126,13.9012607
313031370,Kilcoy,4313,4313,0.0178174,1.781737
313031370,Kilcoy,4514,4514,0.089458,8.9458037
313031370,Kilcoy,4515,4515,0.753712,75.3711986
313031371,Woodford - D'Aguilar,4512,4512,0.0310512,3.1051158
313031371,Woodford - D'Aguilar,4514,4514,0.8826673,88.2667337
313031371,Woodford - D'Aguilar,4521,4521,0.0715195,7.1519475
313031371,Woodford - D'Aguilar,4552,4552,0.014762,1.4762029
313041372,Burpengary,4505,4505,1,100
313041373,Deception Bay,4505,4505,0.115237,11.5236989
313041373,Deception Bay,4508,4508,0.884763,88.4762983
313041374,Morayfield,4506,4506,1,100
313041375,Narangba,4504,4504,1,100
313041376,Upper Caboolture,4506,4506,0.1364838,13.6483821
313041376,Upper Caboolture,4510,4510,0.8635162,86.3516179
313051377,Clontarf,4019,4019,1,100
313051378,Margate - Woody Point,4019,4019,1,100
313051379,Redcliffe,4019,4019,0.0072907,0.7290655
313051379,Redcliffe,4020,4020,0.9927093,99.2709345
313051380,Rothwell - Kippa-Ring,4019,4019,0.0049393,0.4939282
313051380,Rothwell - Kippa-Ring,4020,4020,0.0055785,0.5578476
313051380,Rothwell - Kippa-Ring,4021,4021,0.5701087,57.0108701
313051380,Rothwell - Kippa-Ring,4022,4022,0.4193735,41.9373541
313051542,Scarborough - Newport - Moreton Island,4020,4020,0.9701322,97.0132208
313051542,Scarborough - Newport - Moreton Island,4025,4025,0.0298678,2.9867791
314011382,Albany Creek,4035,4035,0.9981027,99.8102706
314011382,Albany Creek,4055,4055,0.0018973,0.1897294
314011383,Cashmere,4500,4500,1,100
314011384,Dayboro,4503,4503,0.2583264,25.8326431
314011384,Dayboro,4520,4520,0.2510298,25.1029822
314011384,Dayboro,4521,4521,0.4906437,49.0643743
314011385,Eatons Hill,4037,4037,1,100
314011386,The Hills District,4053,4053,0.2536802,25.3680235
314011386,The Hills District,4054,4054,0.2906539,29.0653867
314011386,The Hills District,4055,4055,0.4556659,45.5665898
314011387,Samford Valley,4500,4500,0.0613445,6.1344495
314011387,Samford Valley,4520,4520,0.9386555,93.8655505
314021388,Dakabin - Kallangur,4503,4503,1,100
314021389,Murrumba Downs - Griffin,4503,4503,1,100
314021390,North Lakes - Mango Hill,4509,4509,1,99.9999998
314031391,Bray Park,4500,4500,1,100
314031392,Lawnton,4500,4500,0.0586179,5.861791
314031392,Lawnton,4501,4501,0.9413821,94.138209
314031393,Petrie,4502,4502,0.9982755,99.8275463
314031393,Petrie,4503,4503,0.0017245,0.1724537
314031394,Strathpine - Brendale,4500,4500,1,100
315011395,Aurukun,4892,4892,1,100
315011396,Cape York,4871,4871,0.0401667,4.0166691
315011396,Cape York,4874,4874,0.1782231,17.8223056
315011396,Cape York,4892,4892,0.1901935,19.019346
315011396,Cape York,4895,4895,0.5914168,59.1416794
315011397,Croydon - Etheridge,4871,4871,0.9999999,99.9999935
315011398,Kowanyama - Pormpuraaw,4892,4892,1,100
315011399,Northern Peninsula,4876,4876,1,100
315011400,Tablelands,4871,4871,0.3107636,31.0763604
315011400,Tablelands,4872,4872,0.2620196,26.2019642
315011400,Tablelands,4880,4880,0.3681584,36.8158351
315011400,Tablelands,4887,4887,0.0540675,5.4067538
315011400,Tablelands,4892,4892,0.0049909,0.4990865
315011401,Torres,4875,4875,0.9936181,99.3618075
315011401,Torres,4876,4876,0.0063818,0.6381844
315011402,Torres Strait Islands,4875,4875,1,100
315011403,Weipa,4874,4874,1,100
315021404,Carpentaria,4809,4809,0.0010331,0.1033057
315021404,Carpentaria,4823,4823,0.0202479,2.0247923
315021404,Carpentaria,4825,4825,0.0061984,0.6198354
315021404,Carpentaria,4830,4830,0.3555785,35.5578475
315021404,Carpentaria,4890,4890,0.2626032,26.2603177
315021404,Carpentaria,4891,4891,0.1115702,11.1570189
315021404,Carpentaria,4892,4892,0.2427688,24.2768812
315021405,Mount Isa,4825,4825,1,100
315021406,Mount Isa Region,4823,4823,0.0149142,1.4914242
315021406,Mount Isa Region,4824,4824,0.8286353,82.863533
315021406,Mount Isa Region,4825,4825,0.0996272,9.9627152
315021406,Mount Isa Region,4828,4828,0.0568233,5.6823276
315021407,Northern Highlands,4816,4816,0.0756516,7.5651634
315021407,Northern Highlands,4821,4821,0.4243484,42.4348372
315021407,Northern Highlands,4822,4822,0.2536554,25.3655429
315021407,Northern Highlands,4823,4823,0.2463446,24.6344565
315031408,Barcaldine - Blackall,4472,4472,0.300381,30.038104
315031408,Barcaldine - Blackall,4478,4478,0.1016088,10.1608799
315031408,Barcaldine - Blackall,4724,4724,0.1223539,12.2353936
315031408,Barcaldine - Blackall,4725,4725,0.3211262,32.1126158
315031408,Barcaldine - Blackall,4726,4726,0.0865792,8.6579173
315031408,Barcaldine - Blackall,4728,4728,0.0397968,3.9796783
315031408,Barcaldine - Blackall,4730,4730,0.0008467,0.084674
315031408,Barcaldine - Blackall,4732,4732,0.0273074,2.7307372
315031409,Charleville,4468,4468,0.0571362,5.7136195
315031409,Charleville,4470,4470,0.8323228,83.2322752
315031409,Charleville,4477,4477,0.1068097,10.6809706
315031409,Charleville,4479,4479,0.0037313,0.3731343
315031410,Far Central West,4481,4481,0.0570926,5.7092606
315031410,Far Central West,4482,4482,0.0572525,5.7252523
315031410,Far Central West,4730,4730,0.0230289,2.3028947
315031410,Far Central West,4733,4733,0.0901967,9.0196706
315031410,Far Central West,4735,4735,0.4572205,45.7220498
315031410,Far Central West,4736,4736,0.0489365,4.8936513
315031410,Far Central West,4825,4825,0.0403007,4.0300659
315031410,Far Central West,4829,4829,0.2259715,22.5971538
315031411,Far South West,4474,4474,0.031746,3.174604
315031411,Far South West,4480,4480,0.2684146,26.8414551
315031411,Far South West,4488,4488,0.0067772,0.6777244
315031411,Far South West,4489,4489,0.0338862,3.3886222
315031411,Far South West,4490,4490,0.5040127,50.4012683
315031411,Far South West,4491,4491,0.0342429,3.4242915
315031411,Far South West,4492,4492,0.1112895,11.1289504
315031411,Far South West,4493,4493,0.0096308,0.9630838
315031412,Longreach,4727,4727,0.0725938,7.2593803
315031412,Longreach,4730,4730,0.8697662,86.9766161
315031412,Longreach,4731,4731,0.05764,5.7640036
316011413,Buderim - North,4556,4556,1,100
316011414,Buderim - South,4556,4556,1,100
316011415,Mountain Creek,4557,4557,1,100
316011416,Sippy Downs,4556,4556,1,100
316021417,Aroona - Currimundi,4551,4551,1,100
316021418,Buddina - Minyama,4575,4575,1,100
316021419,Caloundra - Kings Beach,4551,4551,1,100
316021420,Caloundra - West,4551,4551,0.9998026,99.9802645
316021420,Caloundra - West,4575,4575,0.0001974,0.0197355
316021421,Golden Beach - Pelican Waters,4551,4551,1,100
316021422,Moffat Beach - Battery Hill,4551,4551,1,100
316021423,Parrearra - Warana,4575,4575,1,100
316021424,Wurtulla - Birtinya,4575,4575,1,100
316031425,Coolum Beach,4573,4573,1,100
316031426,Marcoola - Mudjimba,4560,4560,0.0247652,2.4765234
316031426,Marcoola - Mudjimba,4564,4564,0.9752348,97.5234765
316031427,Maroochydore - Kuluin,4558,4558,1,100
